Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error,_l2_gmaps_url,_l2_gmaps_error,_l2_homepage_title,_l2_homepage_description,_l2_homepage_emails,_l2_homepage_phones,_l2_homepage_linkedin,_l2_homepage_facebook,_l2_homepage_twitter,_l2_homepage_instagram,_l2_homepage_youtube,_l2_homepage_github,_l2_homepage_contact_url,_l2_homepage_about_url,_l2_homepage_careers_url,_l2_homepage_blog_url,_l2_homepage_tech_stack,_l2_homepage_founded_year,_l2_homepage_employee_count,_l2_homepage_headquarters,_l2_homepage_error,_l2_enriched_at,_firmographic_query,_firmographic_sources,_firmographic_errors,legal_name,registration_number,jurisdiction,incorporation_date,company_status,company_type,official_website,industry,sic_code,employee_count,headquarters,officers
Illu The Restaurant,Jubilee Hills,restaurants,https://www.google.com/maps/place/Illu+The+Restaurant/data=!4m7!3m6!1s0x3bcb916b2d393439:0x1b42cf3b58cdf68a!8m2!3d17.432174!4d78.3988215!16s%2Fg%2F11m5kc0t8l!19sChIJOTQ5LWuRyzsRivbNWDvPQhs?authuser=0&hl=en&rclk=1,"775D, Masthan Nagar, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",090324 35511,,4.8,"4,248","C9JX+VG Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Illu The Restaurant,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Illu+The+Restaurant&per_page=5,,,,,,,,,,,,
Noho Progressive Asian House,Jubilee Hills,restaurants,https://www.google.com/maps/place/Noho+Progressive+Asian+House/data=!4m7!3m6!1s0x3bcb912c4ad7bfdf:0x2b369dc10cd2f!8m2!3d17.4271505!4d78.406045!16s%2Fg%2F11vtbp09w2!19sChIJ37_XSiyRyzsRL80Q3GmzAgA?authuser=0&hl=en&rclk=1,"Plot no 1057/G, Road No. 45 Jubilee Hills, beside SBI Bank, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",085848 58431,https://zomato.onelink.me,4.5,973,"CCG4+VC Hyderabad, Telangana",Wednesday 12–4:30 pm; 7–11:30 pm; Thursday 12–4:30 pm; 7–11:30 pm; Friday 12–4:30 pm; Saturday 12–4:30 pm; Sunday 12–4:30 pm; 7–11:45 pm; Monday 12–4:30 pm; 7–11:45 pm; Tuesday 12–4:30 pm; 7–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Noho Progressive Asian House,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Noho+Progressive+Asian+House&per_page=5,,,,,,,,,,,,
Mairu Bistro,Jubilee Hills,restaurants,https://www.google.com/maps/place/Mairu+Bistro/data=!4m7!3m6!1s0x3bcb91fb5b67cd15:0x8c9715cda0bef87b!8m2!3d17.4333475!4d78.4038009!16s%2Fg%2F11ts6fnq1r!19sChIJFc1nW_uRyzsRe_i-oM0Vl4w?authuser=0&hl=en&rclk=1,"815-A, Rd Number 41, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",091071 46999,,4.4,"2,543","CCM3+8G Hyderabad, Telangana",Wednesday 11 am–11:45 pm; Thursday 11 am–11:45 pm; Friday 11 am–12:30 am; Saturday 11 am–12:30 am; Sunday 11 am–12:30 am; Monday 11 am–11:45 pm; Tuesday 11 am–11:45 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Mairu Bistro,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Mairu+Bistro&per_page=5,,,,,,,,,,,,
AnTeRa Kitchen and Bar,Jubilee Hills,restaurants,https://www.google.com/maps/place/AnTeRa+Kitchen+and+Bar/data=!4m7!3m6!1s0x3bcb911f6bb4353b:0xb2d5f2b952c3718!8m2!3d17.4344959!4d78.4141615!16s%2Fg%2F11r99ccnjm!19sChIJOzW0ax-RyzsRGDcslStfLQs?authuser=0&hl=en&rclk=1,"Plot no, 265/A, Road Number 10, Jubilee Hills, Hyderabad, Telangana 500033",073737 34634,,4.2,"14,053","CCM7+QM Hyderabad, Telangana",Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Friday 12 pm–12:30 am; Saturday 12 pm–12:30 am; Sunday 12–11:30 pm; Monday 12–11:30 pm; Tuesday 12–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,AnTeRa Kitchen and Bar,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=AnTeRa+Kitchen+and+Bar&per_page=5,,,,,,,,,,,,
"AB's - Absolute Barbecues | Jubilee Hills, Hyderabad",Jubilee Hills,restaurants,"https://www.google.com/maps/place/AB%27s+-+Absolute+Barbecues+%7C+Jubilee+Hills,+Hyderabad/data=!4m7!3m6!1s0x3bcb9144f01c0ffd:0x1f4e06dec2e0992d!8m2!3d17.4383896!4d78.3978482!16s%2Fg%2F11b5z19bf8!19sChIJ_Q8c8ESRyzsRLZngwt4GTh8?authuser=0&hl=en&rclk=1","4th Floor, Above Bajaj Electronics, Plot No. 722, Road No: 36 Pammasani Complex, 722, Road No. 36, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",073373 83763,https://www.absolutebarbecues.com/,4.2,"35,960","C9QX+94 Hyderabad, Telangana",· Opens 11:30 am; Wednesday 11:30 am–5 pm; 6:30–11:30 pm; Thursday 11:30 am–5 pm; 6:30–11:30 pm; Friday 11:30 am–5 pm; 6:30–11:30 pm; Saturday 11:30 am–5 pm; 6:30–11:30 pm; Sunday 11:30 am–5 pm; 6:30–11:30 pm; Monday 11:30 am–5 pm; 6:30–11:30 pm; Tuesday 11:30 am–5 pm,,,,Absolute Barbecues - Best Buffet Grill Restaurant Near You,"Enjoy the best barbecue at ABs! Indulge in grilled delicacies, buffet options, and international flavors. Book your table now for an unforgettable experience!",,,,https://www.facebook.com/AbsoluteBarbecuesIndia,https://twitter.com/absolutebbq,https://www.instagram.com/absolute_barbecues,https://www.youtube.com/channel/UCh6gXoSTpOR2-v2WEL_iV8A,,,,https://www.absolutebarbecues.com/career-opportunities,https://www.absolutebarbecues.com/blogs,,,,,,2026-07-01T01:42:59.454149,"AB's - Absolute Barbecues | Jubilee Hills, Hyderabad",,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=AB%27s+-+Absolute+Barbecues+%7C+Jubilee+Hills%2C+Hyderabad&per_page=5,,,,,,,,,,,,
Krishnapatnam,Jubilee Hills,restaurants,https://www.google.com/maps/place/Krishnapatnam/data=!4m7!3m6!1s0x3bcb910e91bf5833:0xc3f7a9857520b52!8m2!3d17.4298955!4d78.4112687!16s%2Fg%2F11h04nxcnp!19sChIJM1i_kQ6RyzsRUgtSV5h6Pww?authuser=0&hl=en&rclk=1,"3rd floor, shreshta aura, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",091696 95566,,4.5,"28,011","CCH6+XG Hyderabad, Telangana",Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Friday 12–11:30 pm; Saturday 12–11:30 pm; Sunday 12–11:30 pm; Monday 12–11:30 pm; Tuesday 12–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Krishnapatnam,Wikidata,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Krishnapatnam&per_page=5,Krishnapatnam,,India,,,,,,,,,
Olive Bistro & Bar,Jubilee Hills,restaurants,https://www.google.com/maps/place/Olive+Bistro+%26+Bar/data=!4m7!3m6!1s0x3bcb91510ac7d405:0x9978c4a55a524e8d!8m2!3d17.4295492!4d78.3927274!16s%2Fg%2F1pv5xxsky!19sChIJBdTHClGRyzsRjU5SWqXEeJk?authuser=0&hl=en&rclk=1,"Durgam Cheruvu At Kona's, Road No 46, Jubilee Hills, Hyderabad, Telangana 500033",092489 12347,,4.3,"8,967","C9HV+R3 Hyderabad, Telangana",Wednesday 12–3:30 pm; 7–11:30 pm; Thursday 12–3:30 pm; 7–11:30 pm; Friday 12–3:30 pm; Saturday 12–3:30 pm; Sunday 12–3:30 pm; 7–11:30 pm; Monday 12–3:30 pm; 7–11:30 pm; Tuesday 12–3:30 pm; 7–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Olive Bistro & Bar,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Olive+Bistro+%26+Bar&per_page=5,,,,,,,,,,,,
Tatva Restaurant - Jubilee Hills,Jubilee Hills,restaurants,https://www.google.com/maps/place/Tatva+Restaurant+-+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb913429fa2159:0x591071f68accd7c5!8m2!3d17.4293!4d78.410124!16s%2Fg%2F11c5bhqh53!19sChIJWSH6KTSRyzsRxdfMivZxEFk?authuser=0&hl=en&rclk=1,"Building, 1st Floor, S L Jubilee, Building, 1st Floor, 1215/A, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",079950 28026,,4.3,"6,040","CCH6+P2 Hyderabad, Telangana",Wednesday 12–3:30 pm; 7–11:30 pm; Thursday 12–3:30 pm; 7–11:30 pm; Friday 12–3:30 pm; 7–11:30 pm; 12–3:30 pm; 7–11:30 pm; 12–3:30 pm; 7–11:30 pm; Monday 12–3:30 pm; 7–11:30 pm; Tuesday 12–3:30 pm; 7–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Tatva Restaurant - Jubilee Hills,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Tatva+Restaurant+-+Jubilee+Hills&per_page=5,,,,,,,,,,,,
So The Sky Kitchen,Jubilee Hills,restaurants,https://www.google.com/maps/place/So+The+Sky+Kitchen/data=!4m7!3m6!1s0x3bcb96ce4762a5eb:0x5aab623bc2161f21!8m2!3d17.416204!4d78.416921!16s%2Fg%2F1tg33nz3!19sChIJ66ViR86WyzsRIR8Wwjtiq1o?authuser=0&hl=en&rclk=1,"4th floor, No.550-F, Aryans building, Road No. 92, Jubilee Hills, Hyderabad, Telangana 500033",,https://sotheskykitchen.petpooja.com,4.0,"2,995","CC88+FQ Hyderabad, Telangana",,,,,Error,It seems you have ended up at the wrong address of your outlet.,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,So The Sky Kitchen,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=So+The+Sky+Kitchen&per_page=5,,,,,,,,,,,,
Telangana Spice Kitchen Bar & Grill,Jubilee Hills,restaurants,https://www.google.com/maps/place/Telangana+Spice+Kitchen+Bar+%26+Grill/data=!4m7!3m6!1s0x3bcb914e2a4abb2b:0x7093e8c191ee0848!8m2!3d17.4333531!4d78.40823!16s%2Fg%2F11f5zsvrgk!19sChIJK7tKKk6RyzsRSAjukcHok3A?authuser=0&hl=en&rclk=1,"Plot no, 373, Road Number 10, AND 22, Jubilee Hills, Hyderabad, Telangana 500033",077026 92288,,4.2,"10,108","CCM5+87 Hyderabad, Telangana",Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Monday 12–11:30 pm; Tuesday 12–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Telangana Spice Kitchen Bar & Grill,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Telangana+Spice+Kitchen+Bar+%26+Grill&per_page=5,,,,,,,,,,,,
Aidu Kitchen,Jubilee Hills,restaurants,https://www.google.com/maps/place/Aidu+Kitchen/data=!4m7!3m6!1s0x3bcb91005c290501:0x4f776af0b195dd04!8m2!3d17.4271923!4d78.4060177!16s%2Fg%2F11lctvvm1t!19sChIJAQUpXACRyzsRBN2VsfBqd08?authuser=0&hl=en&rclk=1,"Plot no 1057/G, Road No. 45 Jubilee Hills, beside SBI Bank, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",082829 80606,,4.2,"1,911","CCG4+VC Hyderabad, Telangana",Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Friday 12–11:45 pm; Saturday 12–11:45 pm; Sunday 12–11:30 pm; Monday 12–11:30 pm; Tuesday 12–11:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Aidu Kitchen,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Aidu+Kitchen&per_page=5,,,,,,,,,,,,
President Dhaba Bar And Kitchen,Jubilee Hills,restaurants,https://www.google.com/maps/place/President+Dhaba+Bar+And+Kitchen/data=!4m7!3m6!1s0x3bcb91f9d388c591:0xb2a81dc89267551d!8m2!3d17.429928!4d78.4114013!16s%2Fg%2F11fhryzfvf!19sChIJkcWI0_mRyzsRHVVnksgdqLI?authuser=0&hl=en&rclk=1,"4th floor, sreshta aura, 4th floor, 1217/A, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",090320 66620,,4.7,"7,490","CCH6+XH Hyderabad, Telangana",Wednesday 12–11:45 pm; Thursday 12–11:45 pm; Sunday 12–11:45 pm; Monday 12–11:45 pm; Tuesday 12–11:45 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,President Dhaba Bar And Kitchen,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=President+Dhaba+Bar+And+Kitchen&per_page=5,,,,,,,,,,,,
Alanati restaurant | Jubilee Hills,Jubilee Hills,restaurants,https://www.google.com/maps/place/Alanati+restaurant+%7C+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb97f7dbe08455:0xc85435866d399b02!8m2!3d17.4320423!4d78.4072447!16s%2Fg%2F11srz22_nv!19sChIJVYTg2_eXyzsRAps5bYY1VMg?authuser=0&hl=en&rclk=1,"Metro Pillar C, Alanati Restaurant, Opposite Peddamma thalli Temple Arch, plot no. 484/A 1st floor, 1656 36, Main Road, Jubilee Hills, Hyderabad, Telangana 500033",090306 66722,,4.6,"1,784","CCJ4+RV Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Alanati restaurant | Jubilee Hills,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Alanati+restaurant+%7C+Jubilee+Hills&per_page=5,,,,,,,,,,,,
Krishna's Kitchen,Jubilee Hills,restaurants,https://www.google.com/maps/place/Krishna%27s+Kitchen/data=!4m7!3m6!1s0x3bcb915ac770d04f:0x358f63974f429314!8m2!3d17.435843!4d78.3947215!16s%2Fg%2F11bxffc93b!19sChIJT9Bwx1qRyzsRFJNCT5djjzU?authuser=0&hl=en&rclk=1,"Plot No. 140, Police Station Lane, opp. Madhapur, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500033",096988 40840,https://krishnaskitchen.co.in,4.5,"16,242","C9PV+8V Hyderabad, Telangana",,,,,Krishna's Kitchen,(Water Melon/ MuskMelon/ Mango- Seasonal),,,,,,,,,,,,,Drupal; Joomla; Squarespace,,,,,2026-07-01T01:42:59.454149,Krishna's Kitchen,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Krishna%27s+Kitchen&per_page=5,,,,,,,,,,,,
Vamsiram Builders & Developers Pvt Ltd,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Vamsiram+Builders+%26+Developers+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb9149f0538c89:0x17ccc289d9ad1cdc!8m2!3d17.4253446!4d78.4081137!16s%2Fg%2F11bzyq0vkr!19sChIJiYxT8EmRyzsR3Byt2YnCzBc?authuser=0&hl=en&rclk=1,"8th Floor, Vamsiram Jyothi Lorven, Road No. 45 Jubilee Hills, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",088835 61111,,4.5,211,"CCG5+46 Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 6 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Vamsiram Builders & Developers Pvt Ltd,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Vamsiram+Builders+%26+Developers+Pvt+Ltd&per_page=5,,,,,,,,,,,,
Tattva Developers Private limited,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Tattva+Developers+Private+limited/data=!4m7!3m6!1s0x3bcb9148b56f01cd:0x70260592bcded5c3!8m2!3d17.4320152!4d78.4021074!16s%2Fg%2F11rtdcydtw!19sChIJzQFvtUiRyzsRw9XevJIFJnA?authuser=0&hl=en&rclk=1,"Rd Number 44, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",091006 00527,,4.8,20,"CCJ2+RR Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6 pm; Thursday 9:30 am–6 pm; Friday 9:30 am–6 pm; Monday 9:30 am–6 pm; Tuesday 9:30 am–6 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Tattva Developers Private limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Tattva+Developers+Private+limited&per_page=5,,,,,,,,,,,,
MyRon Homes PVT LTD,Jubilee Hills,real estate builders,https://www.google.com/maps/place/MyRon+Homes+PVT+LTD/data=!4m7!3m6!1s0x3bcb9723e039ad6f:0x762c7091b8224c1b!8m2!3d17.4197872!4d78.4070418!16s%2Fg%2F11fj5l34lm!19sChIJb6054COXyzsRG0wiuJFwLHY?authuser=0&hl=en&rclk=1,"Plot No 59, Rd Number 71, near Public School, Navanirman Nagar Colony, Jubilee Hills, Hyderabad, Telangana 500096",,,4.7,197,"CC94+WR Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,MyRon Homes PVT LTD,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=MyRon+Homes+PVT+LTD&per_page=5,,,,,,,,,,,,
Praneeth Group,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Praneeth+Group/data=!4m7!3m6!1s0x3bcb915a00bc3f07:0xccba42b60ed86277!8m2!3d17.4341341!4d78.4036215!16s%2Fg%2F11mtr_n05q!19sChIJBz-8AFqRyzsRd2LYDrZCusw?authuser=0&hl=en&rclk=1,"3rd floor, AARKA PRIME, Plot No.797, Road No. 36, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500034",080999 72972,,4.4,148,"CCM3+MC Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Praneeth Group,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Praneeth+Group&per_page=5,,,,,,,,,,,,
Ayathi Projects Pvt Ltd,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Ayathi+Projects+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb9785d025d9cd:0x4c26004d780a596b!8m2!3d17.4303603!4d78.4116742!16s%2Fg%2F11tsn03y6d!19sChIJzdkl0IWXyzsRa1kKeE0AJkw?authuser=0&hl=en&rclk=1,"3rd Floor, Apurupa Towers, Plot No 467, Road No. 36, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",095195 19999,,4.3,101,"CCJ6+4M Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Ayathi Projects Pvt Ltd,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Ayathi+Projects+Pvt+Ltd&per_page=5,,,,,,,,,,,,
Aditya Construction Company,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Aditya+Construction+Company/data=!4m7!3m6!1s0x3bcb912bf9ddbf09:0xf37912af46a245bd!8m2!3d17.4295571!4d78.4243149!16s%2Fg%2F11rd3c6p2!19sChIJCb_d-SuRyzsRvUWiRq8SefM?authuser=0&hl=en&rclk=1,"Plot No 29/A Aditya Mansion, Road Number 5, Jubilee Hills, Hyderabad, Telangana 500033",,,3.9,522,"CCHF+RP Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Aditya Construction Company,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Aditya+Construction+Company&per_page=5,,,,,,,,,,,,
Bhashyam Developers Pvt Ltd,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Bhashyam+Developers+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb91aae44f82ed:0xb861e498dde76a29!8m2!3d17.4404335!4d78.3995554!16s%2Fg%2F11ryffnkpz!19sChIJ7YJP5KqRyzsRKWrn3ZjkYbg?authuser=0&hl=en&rclk=1,"107, Madhapur Rd, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Madhapur, Hyderabad, Telangana 500033",098886 99957,,4.3,46,"C9RX+5R Jubilee Hills, Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Bhashyam Developers Pvt Ltd,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Bhashyam+Developers+Pvt+Ltd&per_page=5,,,,,,,,,,,,
S&S Green Projects Private Limited,Jubilee Hills,real estate builders,https://www.google.com/maps/place/S%26S+Green+Projects+Private+Limited/data=!4m7!3m6!1s0x3bcb96cb5517da83:0x6fb5f727c68805e0!8m2!3d17.4237394!4d78.412501!16s%2Fg%2F1vhlwmv7!19sChIJg9oXVcuWyzsR4AWIxif3tW8?authuser=0&hl=en&rclk=1,"Road No. 1, Jubilee Hills, Hyderabad, Telangana 500033",,,4.3,39,"CCF7+F2 Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,S&S Green Projects Private Limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=S%26S+Green+Projects+Private+Limited&per_page=5,,,,,,,,,,,,
Sumadhura Infracon Private Limited - Hyderabad,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Sumadhura+Infracon+Private+Limited+-+Hyderabad/data=!4m7!3m6!1s0x3bcb91a2e42fc59b:0x8ae0a38526970d38!8m2!3d17.4298766!4d78.4091978!16s%2Fg%2F11hlyv9t2q!19sChIJm8Uv5KKRyzsROA2XJoWj4Io?authuser=0&hl=en&rclk=1,"Door No: 8-2-293/82/A/7, Plot No : 1131, 2nd Floor Jubilee Hills Road No:36 Pillar No: 1639 Landmark: Pedhamma Gudi metro Station, next to Chutneys restaurant, Hyderabad, Telangana 500033",,,4.4,152,"CCH5+XM Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,https://www.google.com/maps/place/Sumadhura+Infracon+Private+Limited+-+Hyderabad/data=!4m7!3m6!1s0x3bcb91a2e42fc59b:0x8ae0a38526970d38!8m2!3d17.4298766!4d78.4091978!16s%2Fg%2F11hlyv9t2q!19sChIJm8Uv5KKRyzsROA2XJoWj4Io?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Sumadhura Infracon Private Limited - Hyderabad,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Sumadhura+Infracon+Private+Limited+-+Hyderabad&per_page=5,,,,,,,,,,,,
Sreenidhi Group in hyderabad,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Sreenidhi+Group+in+hyderabad/data=!4m7!3m6!1s0x3bcb916fd3ba8b21:0x316949eea04d7f24!8m2!3d17.4272811!4d78.4060367!16s%2Fg%2F11k7rrtpd8!19sChIJIYu602-RyzsRJH9NoO5JaTE?authuser=0&hl=en&rclk=1,"Ground floor, MVS Entrada, Plot, 1057, Road No. 45 Jubilee Hills, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",080813 33555,,4.5,72,"CCG4+WC Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Sreenidhi Group in hyderabad,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Sreenidhi+Group+in+hyderabad&per_page=5,,,,,,,,,,,,
Fortune Infra Developers Private Limited,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Fortune+Infra+Developers+Private+Limited/data=!4m7!3m6!1s0x3bcb913692f0e5c7:0xbcbd1f18b3e35493!8m2!3d17.4243307!4d78.4126992!16s%2Fg%2F1tdrct_4!19sChIJx-XwkjaRyzsRk1Tjsxgfvbw?authuser=0&hl=en&rclk=1,"H, 1299H, Rd Number 68, Jubilee Hills, Hyderabad, Telangana 500033",,,4.2,142,"CCF7+P3 Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Fortune Infra Developers Private Limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Fortune+Infra+Developers+Private+Limited&per_page=5,,,,,,,,,,,,
Aspire Spaces Pvt. Ltd.,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Aspire+Spaces+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb910cc646ba07:0x1d578d0981992067!8m2!3d17.429201!4d78.4137642!16s%2Fg%2F11px9fmqck!19sChIJB7pGxgyRyzsRZyCZgQmNVx0?authuser=0&hl=en&rclk=1,"Rd Number 17, beside Bank of Baroda, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",097979 73777,,4.6,63,"CCH7+MG Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Aspire Spaces Pvt. Ltd.,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Aspire+Spaces+Pvt.+Ltd.&per_page=5,,,,,,,,,,,,
